GA, North Druid Hills, 33.819655, -84.327381,18947
NY, North Bay Shore, 40.760039, -73.261772,18944
NC, Lexington, 35.801749, -80.268211,18931
NY, Mamaroneck, 40.934435, -73.726644,18929
FL, Palm Springs, 26.639232, -80.095581,18928
MS, Oxford, 34.361534, -89.527966,18916
CA, Coronado, 32.657202,-117.156137,18912
IA, Coralville, 41.699578, -91.595951,18907
OK, Sand Springs, 36.136480, -96.131989,18906
NE, Papillion, 41.153006, -96.045268,18894
AR, El Dorado, 33.217742, -92.664202,18884
NY, Wantagh, 40.669351, -73.510255,18871
DE, Middletown, 39.445173, -75.716753,18871
CO, Golden, 39.742517,-105.210541,18867
TX, Angleton, 29.169195, -95.428973,18862
NY, West Hempstead, 40.695816, -73.650454,18862
MI, Trenton, 42.140058, -83.192914,18853
MO, Warrensburg, 38.762118, -93.729967,18838
NY, Syosset, 40.815679, -73.502028,18829
WA, Union Hill-Novelty Hill, 47.682060,-122.023612,18805
NY, Mineola, 40.746971, -73.639185,18799
OH, Twinsburg, 41.322594, -81.443123,18795
NJ, Hawthorne, 40.956957, -74.158561,18791
IL, Ottawa, 41.353379, -88.831850,18768
CA, Casa de Oro-Mount Helix, 32.763970,-116.968797,18762
UT, Washington, 37.125869,-113.494186,18761
MD, Langley Park, 38.989570, -76.980784,18755
IL, Mokena, 41.529863, -87.877710,18740
OH, Forest Park, 39.286029, -84.525680,18720
CA, Chowchilla, 37.113179,-120.230345,18720
WA, Frederickson, 47.091847,-122.359391,18719
TX, Palestine, 31.754512, -95.646953,18712
WV, Fairmont, 39.476877, -80.149089,18704
NJ, Iselin, 40.569294, -74.321106,18695
NY, Islip, 40.735467, -73.216395,18689
NC, Elizabeth City, 36.293994, -76.235425,18683
PA, Carlisle, 40.199993, -77.204145,18682
TX, Dickinson, 29.451075, -95.056148,18680
OH, Steubenville, 40.366320, -80.657069,18659
TN, Tullahoma, 35.373311, -86.218277,18655
CO, Windsor, 40.477555,-104.916800,18644
IL, Bourbonnais, 41.183109, -87.878172,18631
PR, Humacao, 18.151768, -65.820599,18629
NC, Clemmons, 36.033223, -80.386699,18627
NY, Amsterdam, 42.941592, -74.190522,18620
VA, Lorton, 38.698239, -77.216355,18610
TX, Orange, 30.116631, -93.760373,18595
MD, Westminster, 39.579625, -77.008459,18590
OK, Claremore, 36.313216, -95.610625,18581
NJ, Glassboro, 39.700096, -75.111423,18579
OH, Eastlake, 41.655807, -81.433829,18577
NC, Morrisville, 35.834444, -78.840821,18576
MS, Gautier, 30.406214, -88.659341,18572
FL, Eustis, 28.856414, -81.678350,18558
IL, Mattoon, 39.477833, -88.362225,18555
MS, Laurel, 31.695077, -89.144955,18540
CA, Albany, 37.888621,-122.325662,18539
CO, Evans, 40.351252,-104.743827,18537
TX, Universal City, 29.552000, -98.307577,18530
GA, Sugar Hill, 34.097574, -84.042347,18522
TX, Ennis, 32.325935, -96.637641,18513
CA, Mead Valley, 33.833249,-117.285007,18510
FL, Lynn Haven, 30.236675, -85.639139,18493
ME, Saco, 43.527933, -70.419619,18482
GA, Forest Park, 33.620543, -84.358165,18468
PA, West Chester, 39.959883, -75.605422,18461
IL, Montgomery, 41.721040, -88.358498,18438
IN, Vincennes, 38.676101, -87.511119,18423
GA, Thomasville, 30.839422, -83.978781,18413
NY, Monsey, 41.109477, -74.076972,18412
NJ, Morristown, 40.796562, -74.477318,18411
LA, Shenandoah, 30.402581, -91.003741,18399
IN, Logansport, 40.750182, -86.356182,18396
NJ, Point Pleasant, 40.077328, -74.070068,18392
CA, Pinole, 38.001702,-122.318488,18390
OK, McAlester, 34.926816, -95.769944,18383
CO, Louisville, 39.969532,-105.143215,18376
MN, Forest Lake, 45.250673, -92.966812,18375
KY, Winchester, 37.999463, -84.189408,18368
WI, Wisconsin Rapids, 44.392924, -89.826740,18367
FL, West Melbourne, 28.054278, -80.661461,18355
TX, Alamo, 26.179766, -98.118242,18353
IL, Bensenville, 41.959701, -87.943460,18352
CA, Dixon, 38.447512,-121.824223,18351
IL, Franklin Park, 41.936016, -87.879195,18333
ND, Mandan, 46.827403,-100.884523,18331
LA, Natchitoches, 31.734564, -93.100590,18323
VA, Meadowbrook, 37.430467, -77.474494,18312
NV, Elko, 40.838350,-115.767644,18297
UT, Payson, 40.035806,-111.729793,18294
OH, Pickerington, 39.890963, -82.771700,18291
IL, Round Lake, 42.343460, -88.102298,18289
CO, Sherrelwood, 39.838251,-105.002316,18287
UT, Farmington, 40.984560,-111.907388,18275
TX, Cinco Ranch, 29.739856, -95.760674,18274
MD, Ballenger Creek, 39.380791, -77.420694,18274
IL, Cary, 42.212144, -88.249627,18271
WI, Cudahy, 42.946727, -87.863884,18267
HI, Makakilo, 21.359008,-158.081229,18248
VA, Franconia, 38.767889, -77.158341,18245
WA, Mill Creek, 47.864519,-122.206084,18244
GA, Snellville, 33.857634, -84.004816,18242
SC, Simpsonville, 34.729034, -82.257523,18238
NC, Lenoir, 35.905667, -81.526969,18228
CA, Cameron Park, 38.673779,-120.988206,18228
MN, Stillwater, 45.058606, -92.830407,18225
IL, Deerfield, 42.166069, -87.852467,18225
FL, Pinecrest, 25.665174, -80.304857,18223
TX, Belton, 31.055518, -97.479169,18216
CT, Wallingford Center, 41.449917, -72.818334,18209
TX, Converse, 29.514125, -98.305274,18198
OR, Sherwood, 45.359784,-122.843028,18194
WA, Ellensburg, 47.001168,-120.549588,18174
MA, Somerset, 41.738479, -71.165065,18165
FL, Florida Ridge, 27.582111, -80.383078,18164
WA, Five Corners, 45.688966,-122.570571,18159
NJ, Dover, 40.885600, -74.559163,18157
CA, Rosamond, 34.865627,-118.214767,18150
NY, Oswego, 43.458052, -76.503689,18142
NY, Lackawanna, 42.818424, -78.832769,18141
CO, Erie, 40.039068,-105.041045,18135
IN, New Castle, 39.919835, -85.370064,18114
MO, Manchester, 38.583169, -90.506440,18094
KY, Erlanger, 39.039429, -84.600135,18082
OH, Whitehall, 39.968968, -82.883948,18062
NJ, Rutherford, 40.820314, -74.106041,18061
NY, Huntington, 40.878126, -73.407666,18046
TX, Midlothian, 32.470015, -96.983361,18037
FL, Ojus, 25.956085, -80.166873,18036
AL, Troy, 31.802066, -85.964912,18033
CA, Lathrop, 37.815290,-121.312515,18023
MN, Albert Lea, 43.654293, -93.364148,18016
SC, Hanahan, 32.932593, -80.008147,17997
TX, Pampa, 35.547666,-100.965034,17994
IL, Godfrey, 38.952893, -90.222545,17982
OH, Tiffin, 41.116556, -83.180943,17963
MS, Clarksdale, 34.197415, -90.573290,17962
CA, Susanville, 40.430966,-120.630333,17947
NC, Fuquay-Varina, 35.594237, -78.782444,17937
RI, Westerly, 41.371804, -71.807301,17936
WA, Arlington, 48.168798,-122.148425,17926
MO, Hannibal, 39.710123, -91.393504,17916
VT, South Burlington, 44.436493, -73.182618,17904
UT, Brigham City, 41.498040,-112.040467,17899
NJ, Tinton Falls, 40.266688, -74.098746,17892
NY, North Massapequa, 40.703007, -73.469122,17886
NY, Nanuet, 41.095556, -74.015396,17882
SC, Lexington, 33.994810, -81.212110,17870
NY, North Amityville, 40.700427, -73.411780,17862
OH, East Cleveland, 41.530657, -81.578516,17843
VA, Bristol, 36.616954, -82.157564,17835
MO, Creve Coeur, 38.662180, -90.443064,17833
HI, Wahiawa, 21.499846,-158.019596,17821
MO, Ozark, 37.017541, -93.214879,17820
NJ, Colonia, 40.594133, -74.313770,17795
ND, Dickinson, 46.885456,-102.786789,17787
IL, Frankfort, 41.491342, -87.839410,17782
UT, Saratoga Springs, 40.345288,-111.911854,17781
CA, Linda, 39.124172,-121.542274,17773
KY, Murray, 36.613089, -88.322434,17741
CT, Willimantic, 41.715693, -72.217550,17737
WI, Onalaska, 43.890467, -91.201506,17736
LA, Gretna, 29.910958, -90.051724,17736
MD, Calverton, 39.059028, -76.950440,17724
MD, Oxon Hill, 38.780406, -76.969857,17722
GA, Milledgeville, 33.088338, -83.241149,17715
TX, Murphy, 33.016784, -96.608515,17708
TX, Stafford, 29.625730, -95.565703,17693
CA, Orinda, 37.882764,-122.174543,17643
WV, Beckley, 37.773148, -81.161550,17614
TX, Bay City, 28.981559, -95.962107,17614
NJ, Lindenwold, 39.817228, -74.988890,17613
MI, Wayne, 42.276913, -83.388148,17593
MN, Hopkins, 44.925056, -93.404788,17591
MI, Allendale, 42.985763, -85.952471,17579
WA, Covington, 47.364791,-122.104563,17575
WA, Battle Ground, 45.776972,-122.540766,17571
CA, Prunedale, 36.811747,-121.654960,17560
MD, Hyattsville, 38.960468, -76.952295,17557
CA, Stevenson Ranch, 34.389187,-118.588369,17557
TX, Nederland, 29.970853, -94.000241,17547
OH, Tallmadge, 41.106119, -81.425596,17537
IL, Sycamore, 41.996700, -88.677526,17519
VA, McNair, 38.952142, -77.413992,17513
NY, North Babylon, 40.729957, -73.326213,17509
MO, Kirksville, 40.198171, -92.574562,17505
IN, Seymour, 38.944819, -85.892393,17503
MA, Winthrop Town, 42.375541, -70.970646,17497
ME, Westbrook, 43.707947, -70.352614,17494
OH, North Canton, 40.874249, -81.397084,17488
IL, Palos Hills, 41.699077, -87.826208,17484
NJ, Dumont, 40.945239, -73.992428,17479
KY, St. Matthews, 38.249334, -85.637758,17472
FL, Belle Glade, 26.687028, -80.666996,17467
MA, Greenfield Town, 42.614671, -72.597063,17456
WY, Sheridan, 44.794818,-106.960648,17444
WI, Middleton, 43.106959, -89.506340,17442
MS, Ocean Springs, 30.404351, -88.790197,17442
CA, East Hemet, 33.730124,-116.941044,17418
MA, Newburyport, 42.812358, -70.891095,17416
VA, Colonial Heights, 37.261685, -77.396804,17411
OH, Springboro, 39.560157, -84.234380,17409
MD, White Oak, 39.043258, -76.991093,17403
WI, Howard, 44.568621, -88.071724,17399
AL, Tillmans Corner, 30.581533, -88.212780,17398
OK, Mustang, 35.391847, -97.725140,17395
IN, Huntington, 40.880825, -85.505497,17391
AZ, Douglas, 31.399274,-109.541292,17378
WA, Bonney Lake, 47.199502,-122.163033,17374
WA, Tumwater, 46.988986,-122.923981,17371
UT, North Ogden, 41.311385,-111.957953,17357
WI, Menasha, 44.214100, -88.427343,17353
VA, Burke Centre, 38.790992, -77.300519,17326
WA, Monroe, 47.860107,-121.983170,17304
FL, Bartow, 27.886119, -81.821704,17298
MD, Glassmanor, 38.818113, -76.983448,17295
VA, Idylwood, 38.889207, -77.202854,17288
OH, New Philadelphia, 40.486484, -81.440151,17288
MD, Seabrook, 38.982111, -76.851115,17287
NY, Kings Park, 40.886865, -73.245725,17282
IA, Johnston, 41.681208, -93.714799,17278
CA, Arroyo Grande, 35.124311,-120.584846,17252
MD, Redland, 39.133840, -77.145083,17242
FL, Seminole, 27.842568, -82.784511,17233
CA, Arcata, 40.862286,-124.074958,17231
WV, Martinsburg, 39.457769, -77.978212,17227
CA, Rancho Mirage, 33.760352,-116.428795,17218
FL, Ruskin, 27.707727, -82.422730,17208
IL, Marion, 37.716135, -88.925650,17193
PR, Yauco, 18.034793, -66.862130,17186
OR, Central Point, 42.376803,-122.910720,17169
NY, Scarsdale, 40.992048, -73.780629,17166
AR, Maumelle, 34.852344, -92.399995,17163
CA, Live Oak, 36.986024,-121.980413,17158
TN, Dyersburg, 36.044923, -89.377947,17145
MN, Anoka, 45.214675, -93.389229,17142
FL, Cocoa, 28.377564, -80.764645,17140
TX, Stephenville, 32.215225, -98.219918,17123
NC, Boone, 36.212829, -81.668935,17122
NY, Woodmere, 40.637358, -73.721186,17121
GA, St. Marys, 30.754165, -81.572684,17121
SC, Conway, 33.845395, -79.035298,17103
IL, Fairview Heights, 38.595079, -90.005138,17078
GA, Americus, 32.074104, -84.223597,17041
MO, Poplar Bluff, 36.763084, -90.413871,17023
OH, Norwalk, 41.244573, -82.608950,17012
NJ, Avenel, 40.584334, -74.271626,17011
NY, Massapequa Park, 40.680909, -73.449689,17008
OH, Mount Vernon, 40.385180, -82.474562,16990
CA, Shafter, 35.478000,-119.199191,16988
TX, South Houston, 29.661024, -95.228361,16983
WI, Ashwaubenon, 44.479341, -88.087563,16963
OK, Jenks, 35.998219, -95.973404,16924
IL, Yorkville, 41.656664, -88.436372,16921
AL, Center Point, 33.643903, -86.684567,16921
NC, Morganton, 35.740771, -81.700297,16918
AZ, Tanque Verde, 32.268412,-110.744301,16901
FL, Glenvar Heights, 25.709369, -80.315857,16898
WA, Aberdeen, 46.976677,-123.809718,16896
IN, Griffith, 41.527844, -87.423991,16893
CO, Durango, 37.275673,-107.867577,16887
FL, Safety Harbor, 28.006675, -82.697965,16884
TX, Bellaire, 29.703996, -95.463275,16855
NY, Sayville, 40.747637, -73.085326,16853
OH, Fairview Park, 41.441963, -81.852992,16826
FL, San Carlos Park, 26.476694, -81.818863,16824
IL, Hinsdale, 41.800683, -87.928172,16816
OK, Ada, 34.768432, -96.669108,16810
AL, Helena, 33.285635, -86.874488,16793
TX, Mineral Wells, 32.823483, -98.078798,16788
MD, Beltsville, 39.039903, -76.920443,16772
PR, Candelaria, 18.404234, -66.216387,16760
IL, North Aurora, 41.808736, -88.341981,16760
LA, Chalmette, 29.944015, -89.966005,16751
OK, El Reno, 35.541833, -97.961268,16749
MD, Ferndale, 39.186996, -76.633014,16746
OR, Hermiston, 45.832799,-119.285798,16745
TX, Horizon City, 31.679648,-106.191055,16735
OH, Fremont, 41.353019, -83.115590,16734
MA, Southbridge Town, 42.059669, -72.034040,16719
IL, Westchester, 41.849198, -87.890618,16718
MD, Takoma Park, 38.980302, -77.002315,16715
CA, Nipomo, 35.030660,-120.497757,16714
VA, Laurel, 37.636143, -77.507051,16713
GA, North Decatur, 33.806954, -84.288722,16698
AR, Bryant, 34.617234, -92.489422,16688
PR, Cayey, 18.115296, -66.162877,16680
CA, El Segundo, 33.917145,-118.401554,16654
MO, Lemay, 38.531799, -90.284103,16645
FL, Punta Gorda, 26.863370, -82.032416,16641
LA, Opelousas, 30.527919, -92.085060,16634
AZ, Eloy, 32.743112,-111.598480,16631
OR, Oak Grove, 45.412653,-122.634446,16629
NY, North Valley Stream, 40.684307, -73.708033,16628
OR, Pendleton, 45.674564,-118.817853,16612
WA, Bothell West, 47.805218,-122.240703,16607
WV, Clarksburg, 39.270174, -80.361619,16578
WA, North Lynnwood, 47.853346,-122.276256,16574
IL, Country Club Hills, 41.563453, -87.725409,16541
MI, Jenison, 42.901802, -85.827357,16538
UT, South Ogden, 41.171494,-111.956818,16532
CA, Artesia, 33.867593,-118.080635,16522
FL, Pinewood, 25.869354, -80.217059,16520
VT, Rutland, 43.609670, -72.977788,16495
OH, Defiance, 41.281007, -84.368634,16494
MD, Hillcrest Heights, 38.836390, -76.970820,16469
MN, Red Wing, 44.581870, -92.600212,16459
IL, Bridgeview, 41.740183, -87.806649,16446
TN, Springfield, 36.493599, -86.872209,16440
PA, Phoenixville, 40.135361, -75.522062,16440
NY, Bethpage, 40.749518, -73.485536,16429
MI, Hazel Park, 42.461924, -83.097689,16422
IN, Frankfort, 40.279679, -86.510779,16422
MO, Concord, 38.511707, -90.357328,16421
AZ, Flowing Wells, 32.293331,-111.009690,16419
FL, Marco Island, 25.932497, -81.700962,16413
VA, Radford, 37.120036, -80.557048,16408
CO, Cañon City, 38.441873,-105.220894,16400
MN, St. Michael, 45.199238, -93.689526,16399
IN, Dyer, 41.497952, -87.508736,16390
FL, Sunset, 25.706081, -80.352371,16389
VA, Culpeper, 38.470149, -78.002808,16379
LA, Estelle, 29.841448, -90.094168,16377
HI, Schofield Barracks, 21.493448,-158.062225,16370
VA, Bon Air, 37.516984, -77.570309,16366
MN, Hibbing, 47.397670, -92.946829,16361
GA, Tifton, 31.462100, -83.520494,16350
NJ, New Milford, 40.934161, -74.019453,16341
WA, Centralia, 46.723086,-122.969619,16336
CA, Greenfield, 36.323292,-121.244924,16330
KY, Fort Thomas, 39.081974, -84.453172,16325
FL, Bayshore Gardens, 27.433068, -82.577512,16323
UT, North Salt Lake, 40.845037,-111.919747,16322
MO, Sikeston, 36.888587, -89.586886,16318
MI, Mount Clemens, 42.598055, -82.881506,16314
VA, Buckhall, 38.727750, -77.441241,16293
MA, Amesbury Town, 42.851284, -70.955837,16283
PA, Lansdale, 40.241654, -75.281208,16269
IL, Morton, 40.613730, -89.466800,16267
WI, Menomonie, 44.889200, -91.909570,16264
NJ, Secaucus, 40.781958, -74.067649,16264
NY, Roosevelt, 40.679422, -73.583372,16258
IL, Prospect Heights, 42.103185, -87.924838,16256
MO, Farmington, 37.782400, -90.429580,16240
CA, Santa Fe Springs, 33.933565,-118.062611,16223
PA, Hermitage, 41.229552, -80.440704,16220
NY, Bellmore, 40.658699, -73.527056,16218
KY, Danville, 37.639933, -84.776042,16218
WI, Beaver Dam, 43.466981, -88.831888,16214
VA, Sudley, 38.786599, -77.499130,16203
GA, Dublin, 32.536565, -82.928254,16201
CA, Laguna Woods, 33.608002,-117.729860,16192
CA, Truckee, 39.353426,-120.193364,16180
NY, Cohoes, 42.772867, -73.707759,16168
CO, Cimarron Hills, 38.859119,-104.699571,16161
TX, Jollyville, 30.454738, -97.763370,16151
TX, Groves, 29.945971, -93.916656,16144
NJ, Ocean Acres, 39.741788, -74.280983,16142
MI, Grosse Pointe Woods, 42.439260, -82.898989,16135
VA, Wolf Trap, 38.937348, -77.282859,16131
TX, White Settlement, 32.755053, -97.460687,16116
NJ, Asbury Park, 40.222884, -74.010232,16116
NC, Clayton, 35.666192, -78.444539,16116
FL, Midway, 30.406485, -87.005534,16115
AL, Hueytown, 33.421567, -87.014251,16105
MD, Maryland City, 39.101566, -76.805112,16093
CA, Ukiah, 39.146614,-123.210326,16075
MO, Overland, 38.695945, -90.368346,16062
MA, Easthampton Town, 42.265435, -72.670813,16053
VA, Fort Hunt, 38.735033, -77.057591,16045
OK, Chickasha, 35.040543, -97.947173,16036
OH, Streetsboro, 41.239633, -81.345860,16028
CA, Moraga, 37.845693,-122.123217,16016
NJ, South River, 40.445652, -74.378459,16008
TX, Gainesville, 33.638647, -97.148413,16002
VA, Cherry Hill, 38.565772, -77.286400,16000
IL, Lemont, 41.667344, -87.984400,16000
FL, Country Walk, 25.633794, -80.434803,15997
KS, Great Bend, 38.359941, -98.799511,15995
MA, Abington, 42.119964, -70.957216,15985
OR, Coos Bay, 43.381159,-124.232725,15967
CA, Walnut Park, 33.968232,-118.221972,15966
TX, Pecan Grove, 29.623657, -95.731883,15963
OR, Troutdale, 45.538930,-122.393027,15962
NC, Laurinburg, 34.762157, -79.477397,15962
NH, Laconia, 43.576423, -71.481025,15951
OR, Four Corners, 44.929687,-122.972192,15947
OH, Middleburg Heights, 41.369937, -81.813537,15946
GA, Kingsland, 30.845932, -81.791078,15946
MD, Easton, 38.772899, -76.070305,15945
GA, Fayetteville, 33.449599, -84.457806,15945
MO, Clayton, 38.644290, -90.330128,15939
PA, Wilkinsburg, 40.444201, -79.873333,15930
KY, Burlington, 39.022231, -84.721563,15926
MD, Parole, 38.987750, -76.552800,15922
CA, Vincent, 34.098245,-117.923795,15922
TN, Goodlettsville, 36.333030, -86.704229,15921
FL, Southchase, 28.379048, -81.390135,15921
IN, Crawfordsville, 40.043280, -86.896694,15915
NC, Albemarle, 35.360039, -80.192135,15903
IL, Bradley, 41.163276, -87.846768,15895
NY, Pearl River, 41.061561, -74.007832,15876
MN, Sartell, 45.618072, -94.212587,15876
FL, Myrtle Grove, 30.414537, -87.302824,15870
TX, Aldine, 29.913436, -95.377404,15869
NY, Floral Park, 40.721952, -73.702824,15863
WA, Sunnyside, 46.314619,-120.005489,15858
OK, Durant, 33.995570, -96.394176,15856
NY, Port Washington, 40.827452, -73.680008,15846
NJ, Madison, 40.758044, -74.417807,15845
OR, Canby, 45.265185,-122.688250,15829
TX, Terrell, 32.730305, -96.287010,15816
VA, Hybla Valley, 38.746129, -77.079593,15801
TX, Donna, 26.161050, -98.038929,15798
MS, Natchez, 31.549502, -91.388730,15792
IN, Lebanon, 40.031620, -86.456951,15792
MA, Longmeadow, 42.047565, -72.571130,15784
WA, Anacortes, 48.488725,-122.623980,15778
WI, Oconomowoc, 43.100435, -88.492688,15759
NE, La Vista, 41.181140, -96.061084,15758
NC, Roanoke Rapids, 36.446049, -77.648586,15754
OK, Tahlequah, 35.911805, -94.977102,15753
TX, Uvalde, 29.215184, -99.777215,15751
TX, Gatesville, 31.438667, -97.746027,15751
FL, Maitland, 28.623752, -81.383886,15751
IL, Dixon, 41.842974, -89.478840,15733
PA, Willow Grove, 40.149202, -75.118086,15726
ME, Waterville, 44.545285, -69.661396,15722
NY, Rye, 40.944671, -73.686376,15720
TX, Brenham, 30.158160, -96.395616,15716
VA, Highland Springs, 37.552274, -77.327976,15711
WA, Mill Creek East, 47.836049,-122.187671,15709
VA, Vienna, 38.899158, -77.260463,15687
AL, Talladega, 33.430539, -86.098251,15676
NY, Gloversville, 43.049507, -74.347124,15665
OH, Bay Village, 41.487816, -81.931442,15651
FL, West Lealman, 27.820038, -82.738111,15651
GA, Calhoun, 34.483191, -84.945080,15650
WA, Bryn Mawr-Skyway, 47.493980,-122.244258,15645
AR, Blytheville, 35.932604, -89.905004,15620
IL, Shorewood, 41.517527, -88.215155,15615
MD, Elkridge, 39.195258, -76.741578,15593
FL, Stuart, 27.196121, -80.243169,15593
TX, Mercedes, 26.153562, -97.914163,15570
CA, La Palma, 33.850504,-118.039892,15568
NJ, Williamstown, 39.684113, -74.968819,15567
TX, Mount Pleasant, 33.159517, -94.972146,15564
VA, Kingstowne, 38.762311, -77.144392,15556
IL, La Grange, 41.807207, -87.874141,15550
OH, Aurora, 41.301543, -81.332508,15548
CA, Oroville, 39.503015,-121.566473,15546
NY, Beacon, 41.503240, -73.964735,15541
CA, Alum Rock, 37.367588,-121.826105,15536
NC, Eden, 36.503042, -79.740020,15527
UT, Highland, 40.427062,-111.795474,15523
OR, Lebanon, 44.531503,-122.908003,15518
MD, East Riverdale, 38.959664, -76.911171,15509
CA, Avenal, 36.031181,-120.116023,15505
GA, Lithia Springs, 33.782487, -84.648488,15491
NY, Mastic, 40.810407, -72.847582,15481
NY, Farmingville, 40.838863, -73.040156,15481
NY, Setauket-East Setauket, 40.928956, -73.102970,15477
WA, Martha Lake, 47.844728,-122.233093,15473
NY, Batavia, 42.998558, -78.180806,15465
WI, Kaukauna, 44.276909, -88.265352,15462
MN, Buffalo, 45.178821, -93.865221,15453
TX, Sulphur Springs, 33.143108, -95.614702,15449
IA, Clive, 41.613243, -93.797871,15447
MD, Elkton, 39.605776, -75.821686,15443
VA, Great Falls, 39.012049, -77.302566,15427
ND, Jamestown, 46.907081, -98.695137,15427
NY, Kenmore, 42.964634, -78.871286,15423
CA, Avocado Heights, 34.036769,-118.001783,15411
FL, Lake Butler, 28.479363, -81.542497,15400
NJ, North Arlington, 40.786256, -74.126220,15392
GA, Brunswick, 31.136170, -81.466915,15383
CA, Bostonia, 32.819048,-116.942204,15379
MI, Grandville, 42.900514, -85.752086,15378
AR, Forrest City, 35.010079, -90.787429,15371
TX, Hereford, 34.823405,-102.399444,15370
IL, Sterling, 41.799668, -89.695150,15370
FL, Iona, 26.517391, -81.959192,15369
NC, Henderson, 36.325371, -78.415594,15368
GA, Suwanee, 34.048632, -84.066444,15355
TX, Cibolo, 29.577493, -98.236584,15349
CT, Storrs, 41.805402, -72.256910,15344
UT, Centerville, 40.926281,-111.883399,15335
AL, Fairhope, 30.521914, -87.882336,15326
HI, Wailuku, 20.885467,-156.503627,15313
FL, Brownsville, 25.821426, -80.241731,15313
NY, Depew, 42.911766, -78.704352,15303
AZ, Payson, 34.243905,-111.318810,15301
MN, Ham Lake, 45.254752, -93.194878,15296
NY, Seaford, 40.667790, -73.491831,15294
PA, Hanover, 39.811734, -76.983678,15289
IL, Mount Vernon, 38.315481, -88.912622,15277
NV, Mesquite, 36.808342,-114.129148,15276
KY, Newport, 39.086100, -84.486933,15273
KY, Shively, 38.198839, -85.813916,15264
MD, Damascus, 39.270971, -77.196748,15257
SD, Mitchell, 43.729862, -98.033370,15254
IA, Newton, 41.696527, -93.040466,15254
CA, Clearlake, 38.960087,-122.633279,15250
OH, Vandalia, 39.878969, -84.192237,15246
IL, Cahokia, 38.565885, -90.176122,15241
FL, Vero Beach, 27.647220, -80.393136,15220
FL, Opa-locka, 25.899998, -80.255219,15219
VA, Merrifield, 38.871977, -77.239668,15212
ID, Kuna, 43.484941,-116.399925,15210
MS, Greenwood, 33.512460, -90.198963,15205
GA, Conyers, 33.656626, -83.982361,15195
MI, Owosso, 42.995252, -84.175845,15194
TX, Taylor, 30.573170, -97.419700,15191
NJ, Fords, 40.543794, -74.312920,15187
TX, New Territory, 29.593056, -95.689117,15186
HI, Kapolei, 21.340310,-158.066470,15186
CA, McKinleyville, 40.952279,-124.074805,15177
NC, Hope Mills, 34.968180, -78.953613,15176
ME, Brunswick, 43.885835, -69.986266,15175
NY, Johnson City, 42.125288, -75.963406,15174
GA, Belvedere Park, 33.748855, -84.259773,15152
NJ, Hopatcong, 40.952432, -74.659660,15147
MD, Rossville, 39.356512, -76.477898,15147
NY, Westbury, 40.760033, -73.589058,15146
SC, Seven Oaks, 34.045914, -81.141804,15144
GA, Wilmington Island, 32.001234, -80.975925,15138
CA, East Rancho Dominguez, 33.894834,-118.195587,15135
IL, Washington, 40.701688, -89.436759,15134
GA, Riverdale, 33.563863, -84.410965,15134
TX, Humble, 29.988144, -95.268310,15133
NY, Tonawanda, 43.011935, -78.883443,15130
MD, Cloverly, 39.104031, -76.994082,15126
CA, Lamont, 35.265142,-118.916042,15120
CA, Rio Linda, 38.687536,-121.441766,15106
TX, Portland, 27.881186, -97.323084,15099
MD, Adelphi, 38.996594, -76.966095,15086
NV, Spanish Springs, 39.655013,-119.668817,15064
TN, Greeneville, 36.168023, -82.819673,15062
MO, Fort Leonard Wood, 37.705557, -92.157817,15061
TX, Highland Village, 33.090189, -97.062623,15056
FL, Three Lakes, 25.642770, -80.399964,15047
CA, Pacific Grove, 36.622408,-121.925877,15041
NE, Scottsbluff, 41.867089,-103.662024,15039
AR, Siloam Springs, 36.183663, -94.532215,15039
IN, Jasper, 38.393543, -86.940095,15038
NV, Boulder City, 35.843756,-114.911602,15023
NY, Eggertsville, 42.966475, -78.807187,15019
CA, Fillmore, 34.398582,-118.917684,15002
WI, River Falls, 44.859209, -92.621561,15000
SC, West Columbia, 33.990459, -81.095126,14988
VA, Bull Run, 38.779796, -77.520310,14983
MI, Berkley, 42.498602, -83.185342,14970
OH, Pataskala, 40.010383, -82.714736,14962
LA, Zachary, 30.662578, -91.158133,14960
MD, Aberdeen, 39.515856, -76.170180,14959
HI, Ewa Beach, 21.312740,-158.006114,14955
AZ, New River, 33.882498,-112.085199,14952
NJ, Phillipsburg, 40.691974, -75.179006,14950
PA, Fullerton, 40.630987, -75.479918,14925
AK, Knik-Fairview, 61.497160,-149.654505,14923
FL, New Port Richey, 28.246924, -82.717501,14911
MA, Hudson, 42.392092, -71.564949,14907
AL, Ozark, 31.451615, -85.645035,14907
NY, North New Hyde Park, 40.745779, -73.687778,14899
PA, Greensburg, 40.311251, -79.544399,14892
AL, Alexander City, 32.927240, -85.937122,14875
CA, East San Gabriel, 34.119637,-118.080242,14874
WI, Weston, 44.891220, -89.549651,14868
CA, Coto de Caza, 33.597037,-117.586484,14866
FL, Englewood, 26.960709, -82.354066,14863
PA, Bloomsburg, 41.002717, -76.456580,14855
NM, Deming, 32.263189,-107.751366,14855
IN, St. John, 41.444077, -87.468144,14850
CO, Welby, 39.840215,-104.965345,14846
PA, Horsham, 40.182544, -75.138657,14842
TX, Seagoville, 32.653383, -96.545058,14835
NM, Los Lunas, 34.807024,-106.764328,14835
IL, Midlothian, 41.625428, -87.724233,14819
TN, Sevierville, 35.890039, -83.579429,14807
